CAISO 15-Minute Real-Time Locational Marginal Prices ($/megawatt) for Zones
15-minute real-time locational marginal prices for CAISO
Source: EIA collected from CAISO
UTC Timestamp (Interval Ending),Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP,NP-15 (Congestion),SP-15 (Congestion),ZP-26 (Congestion),NP-15 (Energy),SP-15 (Energy),ZP-26 (Energy),NP-15 (Loss),SP-15 (Loss),ZP-26 (Loss)
2023-07-01 07:15:00,2023-07-01 00:00:00,2023-07-01 00:15:00,2023-07-01,1,38.43807,38.4698,38.35481,0.0,0.0,0.0,39.65141,39.65141,39.65141,-1.21333,-1.18161,-1.2966
2023-07-01 07:30:00,2023-07-01 00:15:00,2023-07-01 00:30:00,2023-07-01,1,37.82442,38.3817,37.86367,0.0,0.0,0.0,39.24509,39.24509,39.24509,-1.42067,-0.86339,-1.38143
2023-07-01 07:45:00,2023-07-01 00:30:00,2023-07-01 00:45:00,2023-07-01,1,37.36667,38.02658,37.52194,0.0,0.0,0.0,38.81848,38.81848,38.81848,-1.45181,-0.7919,-1.29654
2023-07-01 08:00:00,2023-07-01 00:45:00,2023-07-01 01:00:00,2023-07-01,1,35.80177,36.60648,36.08491,0.0,0.0,0.0,37.25471,37.25471,37.25471,-1.45293,-0.64823,-1.1698
2023-07-01 08:15:00,2023-07-01 01:00:00,2023-07-01 01:15:00,2023-07-01,2,41.638,41.638,41.638,0.0,0.0,0.0,41.638,41.638,41.638,0.0,0.0,0.0
2023-07-01 08:30:00,2023-07-01 01:15:00,2023-07-01 01:30:00,2023-07-01,2,38.20354,39.0413,38.49735,0.0,0.0,0.0,39.70436,39.70436,39.70436,-1.50082,-0.66306,-1.20701
2023-07-01 08:45:00,2023-07-01 01:30:00,2023-07-01 01:45:00,2023-07-01,2,37.83966,38.57383,38.05952,0.0,0.0,0.0,39.2609,39.2609,39.2609,-1.42124,-0.68707,-1.20138
2023-07-01 09:00:00,2023-07-01 01:45:00,2023-07-01 02:00:00,2023-07-01,2,35.99094,37.01882,36.33607,0.0,0.0,0.0,37.51401,37.51401,37.51401,-1.52307,-0.49518,-1.17794
2023-07-01 09:15:00,2023-07-01 02:00:00,2023-07-01 02:15:00,2023-07-01,3,38.65278,38.75197,38.57344,0.0,0.0,0.0,39.67236,39.67236,39.67236,-1.01958,-0.9204,-1.09892
2023-07-01 09:30:00,2023-07-01 02:15:00,2023-07-01 02:30:00,2023-07-01,3,38.61757,38.70474,38.50664,0.0,0.0,0.0,39.61996,39.61996,39.61996,-1.00238,-0.91522,-1.11332
2023-07-01 09:45:00,2023-07-01 02:30:00,2023-07-01 02:45:00,2023-07-01,3,37.25765,37.62232,37.29604,0.0,0.0,0.0,38.38621,38.38621,38.38621,-1.12855,-0.76389,-1.09017
2023-07-01 10:00:00,2023-07-01 02:45:00,2023-07-01 03:00:00,2023-07-01,3,35.82458,36.35745,35.92079,0.0,0.0,0.0,37.00504,37.00504,37.00504,-1.18046,-0.64759,-1.08425
2023-07-01 10:15:00,2023-07-01 03:00:00,2023-07-01 03:15:00,2023-07-01,4,38.00155,38.11079,37.8806,0.0,0.0,0.0,39.01596,39.01596,39.01596,-1.01441,-0.90517,-1.13536
2023-07-01 10:30:00,2023-07-01 03:15:00,2023-07-01 03:30:00,2023-07-01,4,37.6527,37.67586,37.48285,0.0,0.0,0.0,38.60231,38.60231,38.60231,-0.94962,-0.92646,-1.11947
2023-07-01 10:45:00,2023-07-01 03:30:00,2023-07-01 03:45:00,2023-07-01,4,36.18932,36.23013,36.03718,0.0,0.0,0.0,37.10583,37.10583,37.10583,-0.91651,-0.8757,-1.06865
2023-07-01 11:00:00,2023-07-01 03:45:00,2023-07-01 04:00:00,2023-07-01,4,35.87372,36.08015,35.79263,0.0,0.0,0.0,36.86161,36.86161,36.86161,-0.98789,-0.78147,-1.06899
2023-07-01 11:15:00,2023-07-01 04:00:00,2023-07-01 04:15:00,2023-07-01,5,38.0443,38.05599,37.85721,0.0,0.0,0.0,38.97582,38.97582,38.97582,-0.93152,-0.91983,-1.11861
2023-07-01 11:30:00,2023-07-01 04:15:00,2023-07-01 04:30:00,2023-07-01,5,35.78897,36.02432,35.71174,0.0,0.0,0.0,36.77452,36.77452,36.77452,-0.98556,-0.7502,-1.06278
2023-07-01 11:45:00,2023-07-01 04:30:00,2023-07-01 04:45:00,2023-07-01,5,35.87372,36.11698,35.80369,0.0,0.0,0.0,36.85782,36.85782,36.85782,-0.9841,-0.74084,-1.05413
2023-07-01 12:00:00,2023-07-01 04:45:00,2023-07-01 05:00:00,2023-07-01,5,35.53446,35.84501,35.46504,0.0,0.0,0.0,36.53553,36.53553,36.53553,-1.00107,-0.69052,-1.07049
2023-07-01 12:15:00,2023-07-01 05:00:00,2023-07-01 05:15:00,2023-07-01,6,35.69114,35.95894,35.62143,0.0,0.0,0.0,36.68531,36.68531,36.68531,-0.99417,-0.72637,-1.06387
2023-07-01 12:30:00,2023-07-01 05:15:00,2023-07-01 05:30:00,2023-07-01,6,35.63707,35.94868,35.60041,0.0,0.0,0.0,36.65988,36.65988,36.65988,-1.02281,-0.7112,-1.05947
2023-07-01 12:45:00,2023-07-01 05:30:00,2023-07-01 05:45:00,2023-07-01,6,35.46971,35.66636,35.37503,0.0,0.0,0.0,36.41654,36.41654,36.41654,-0.94683,-0.75018,-1.04151
2023-07-01 13:00:00,2023-07-01 05:45:00,2023-07-01 06:00:00,2023-07-01,6,33.12127,33.15517,32.91791,0.0,0.0,0.0,33.89406,33.89406,33.89406,-0.77278,-0.73889,-0.97615
2023-07-01 13:15:00,2023-07-01 06:00:00,2023-07-01 06:15:00,2023-07-01,7,34.51397,34.70871,34.48211,0.0,0.0,0.0,35.40621,35.40621,35.40621,-0.89224,-0.6975,-0.9241
2023-07-01 13:30:00,2023-07-01 06:15:00,2023-07-01 06:30:00,2023-07-01,7,31.01983,31.03252,30.84527,0.0,0.0,0.0,31.73708,31.73708,31.73708,-0.71726,-0.70456,-0.89181
2023-07-01 13:45:00,2023-07-01 06:30:00,2023-07-01 06:45:00,2023-07-01,7,24.84593,25.01957,24.77443,0.0,0.0,0.0,25.53539,25.53539,25.53539,-0.68946,-0.51581,-0.76095
2023-07-01 14:00:00,2023-07-01 06:45:00,2023-07-01 07:00:00,2023-07-01,7,17.64154,17.58745,17.42159,0.0,0.0,0.0,18.02917,18.02917,18.02917,-0.38763,-0.44171,-0.60758
2023-07-01 14:15:00,2023-07-01 07:00:00,2023-07-01 07:15:00,2023-07-01,8,17.35625,17.12667,17.0419,0.0,0.0,0.0,17.66,17.66,17.66,-0.30375,-0.53333,-0.6181
2023-07-01 14:30:00,2023-07-01 07:15:00,2023-07-01 07:30:00,2023-07-01,8,15.12092,14.71605,14.69618,0.0,0.0,0.0,15.27829,15.27829,15.27829,-0.15737,-0.56224,-0.5821
2023-07-01 14:45:00,2023-07-01 07:30:00,2023-07-01 07:45:00,2023-07-01,8,10.31285,9.89711,9.9209,0.0,0.0,0.0,10.34181,10.34181,10.34181,-0.02896,-0.4447,-0.42091
2023-07-01 15:00:00,2023-07-01 07:45:00,2023-07-01 08:00:00,2023-07-01,8,13.93532,13.34642,13.37852,0.0,0.0,0.0,13.95485,13.95485,13.95485,-0.01954,-0.60843,-0.57634
2023-07-01 15:15:00,2023-07-01 08:00:00,2023-07-01 08:15:00,2023-07-01,9,15.30707,14.63155,14.64534,0.0,0.0,0.0,15.31779,15.31779,15.31779,-0.01072,-0.68624,-0.67245
2023-07-01 15:30:00,2023-07-01 08:15:00,2023-07-01 08:30:00,2023-07-01,9,15.30084,14.60798,14.60187,0.0,0.0,0.0,15.29472,15.29472,15.29472,0.00612,-0.68673,-0.69285
2023-07-01 15:45:00,2023-07-01 08:30:00,2023-07-01 08:45:00,2023-07-01,9,15.35813,14.6149,14.09402,0.0,0.0,-0.52241,15.32442,15.32442,15.32442,0.03371,-0.70952,-0.70799
2023-07-01 16:00:00,2023-07-01 08:45:00,2023-07-01 09:00:00,2023-07-01,9,16.01038,15.27769,15.27769,0.0,0.0,0.0,15.99758,15.99758,15.99758,0.0128,-0.71989,-0.71989
2023-07-01 16:15:00,2023-07-01 09:00:00,2023-07-01 09:15:00,2023-07-01,10,16.86176,16.2561,16.14752,0.0,0.0,0.0,16.96525,16.96525,16.96525,-0.10349,-0.70915,-0.81772
2023-07-01 16:30:00,2023-07-01 09:15:00,2023-07-01 09:30:00,2023-07-01,10,17.28457,16.67391,16.53995,0.0,0.0,0.0,17.39765,17.39765,17.39765,-0.11308,-0.72374,-0.8577
2023-07-01 16:45:00,2023-07-01 09:30:00,2023-07-01 09:45:00,2023-07-01,10,18.19808,17.52293,17.37838,0.0,0.0,0.0,18.29689,18.29689,18.29689,-0.0988,-0.77396,-0.9185
2023-07-01 17:00:00,2023-07-01 09:45:00,2023-07-01 10:00:00,2023-07-01,10,18.31757,18.31757,18.31757,0.0,0.0,0.0,18.31757,18.31757,18.31757,0.0,0.0,0.0
2023-07-01 17:15:00,2023-07-01 10:00:00,2023-07-01 10:15:00,2023-07-01,11,18.2688,18.2688,17.69755,0.0,0.0,-0.57125,18.2688,18.2688,18.2688,0.0,0.0,0.0
2023-07-01 17:30:00,2023-07-01 10:15:00,2023-07-01 10:30:00,2023-07-01,11,18.4288,18.4288,14.77862,0.0,0.0,-3.65018,18.4288,18.4288,18.4288,0.0,0.0,0.0
2023-07-01 17:45:00,2023-07-01 10:30:00,2023-07-01 10:45:00,2023-07-01,11,21.42888,21.42888,18.04256,0.0,0.0,-3.38632,21.42888,21.42888,21.42888,0.0,0.0,0.0
2023-07-01 18:00:00,2023-07-01 10:45:00,2023-07-01 11:00:00,2023-07-01,11,25.00129,24.99904,22.06594,0.00104,-0.00121,-2.9343,25.00024,25.00024,25.00024,0.0,0.0,0.0
2023-07-01 18:15:00,2023-07-01 11:00:00,2023-07-01 11:15:00,2023-07-01,12,28.6518,19.24785,13.6812,4.33654,-5.06741,-10.63406,24.31526,24.31526,24.31526,0.0,0.0,0.0
2023-07-01 18:30:00,2023-07-01 11:15:00,2023-07-01 11:30:00,2023-07-01,12,27.84434,20.13809,14.06662,3.57362,-4.13263,-10.2041,24.27072,24.27072,24.27072,0.0,0.0,0.0
2023-07-01 18:45:00,2023-07-01 11:30:00,2023-07-01 11:45:00,2023-07-01,12,27.18909,21.33238,14.87986,2.73111,-3.1256,-9.57812,24.45798,24.45798,24.45798,0.0,0.0,0.0
2023-07-01 19:00:00,2023-07-01 11:45:00,2023-07-01 12:00:00,2023-07-01,12,28.92793,21.72315,16.34944,3.37841,-3.82637,-9.20009,25.54952,25.54952,25.54952,0.0,0.0,0.0
2023-07-01 19:15:00,2023-07-01 12:00:00,2023-07-01 12:15:00,2023-07-01,13,31.5384,15.87213,9.58584,6.72401,-7.61559,-13.81243,24.84421,24.84421,24.84421,-0.02981,-1.35649,-1.44593
2023-07-01 19:30:00,2023-07-01 12:15:00,2023-07-01 12:30:00,2023-07-01,13,31.33711,17.41964,9.90273,6.56212,-7.35535,-14.87226,24.77499,24.77499,24.77499,0.0,0.0,0.0
2023-07-01 19:45:00,2023-07-01 12:30:00,2023-07-01 12:45:00,2023-07-01,13,31.99816,18.06844,8.96902,6.60398,-7.32573,-16.42516,25.39417,25.39417,25.39417,0.0,0.0,0.0
2023-07-01 20:00:00,2023-07-01 12:45:00,2023-07-01 13:00:00,2023-07-01,13,31.54707,25.00373,18.48018,3.11911,-3.42424,-9.94778,28.42796,28.42796,28.42796,0.0,0.0,0.0
2023-07-01 20:15:00,2023-07-01 13:00:00,2023-07-01 13:15:00,2023-07-01,14,23.76605,22.36595,15.07168,0.0,0.0,-7.29665,23.77081,23.77081,23.77081,-0.00475,-1.40485,-1.40248
2023-07-01 20:30:00,2023-07-01 13:15:00,2023-07-01 13:30:00,2023-07-01,14,26.81976,25.41372,17.19363,0.0,0.0,-8.13389,26.93558,26.93558,26.93558,-0.11582,-1.52186,-1.60805
2023-07-01 20:45:00,2023-07-01 13:30:00,2023-07-01 13:45:00,2023-07-01,14,29.45465,29.45465,20.43455,0.0,0.0,-9.0201,29.45465,29.45465,29.45465,0.0,0.0,0.0
2023-07-01 21:00:00,2023-07-01 13:45:00,2023-07-01 14:00:00,2023-07-01,14,30.74964,30.74964,25.5434,0.0,0.0,-5.20625,30.74964,30.74964,30.74964,0.0,0.0,0.0
2023-07-01 21:15:00,2023-07-01 14:00:00,2023-07-01 14:15:00,2023-07-01,15,25.28216,23.64869,15.53132,0.0,0.0,-8.19816,25.24681,25.24681,25.24681,0.03535,-1.59812,-1.51733
2023-07-01 21:30:00,2023-07-01 14:15:00,2023-07-01 14:30:00,2023-07-01,15,26.1945,26.1945,17.18627,0.0,0.0,-9.00823,26.1945,26.1945,26.1945,0.0,0.0,0.0
2023-07-01 21:45:00,2023-07-01 14:30:00,2023-07-01 14:45:00,2023-07-01,15,31.26329,31.26329,24.09529,0.0,0.0,-7.168,31.26329,31.26329,31.26329,0.0,0.0,0.0
2023-07-01 22:00:00,2023-07-01 14:45:00,2023-07-01 15:00:00,2023-07-01,15,34.64886,34.64886,29.98099,0.0,0.0,-4.66787,34.64886,34.64886,34.64886,0.0,0.0,0.0
2023-07-01 22:15:00,2023-07-01 15:00:00,2023-07-01 15:15:00,2023-07-01,16,25.0024,25.0024,18.57916,0.0,0.0,-6.42324,25.0024,25.0024,25.0024,0.0,0.0,0.0
2023-07-01 22:30:00,2023-07-01 15:15:00,2023-07-01 15:30:00,2023-07-01,16,27.5888,27.5888,21.37556,0.0,0.0,-6.21324,27.5888,27.5888,27.5888,0.0,0.0,0.0
2023-07-01 22:45:00,2023-07-01 15:30:00,2023-07-01 15:45:00,2023-07-01,16,33.76,33.76,30.27784,0.0,0.0,-3.48216,33.76,33.76,33.76,0.0,0.0,0.0
2023-07-01 23:00:00,2023-07-01 15:45:00,2023-07-01 16:00:00,2023-07-01,16,38.99,38.99,35.52407,0.0,0.0,-3.46593,38.99,38.99,38.99,0.0,0.0,0.0
2023-07-01 23:15:00,2023-07-01 16:00:00,2023-07-01 16:15:00,2023-07-01,17,27.90217,27.71731,27.07608,0.0,0.0,0.0,28.88423,28.88423,28.88423,-0.98206,-1.16692,-1.80815
2023-07-01 23:30:00,2023-07-01 16:15:00,2023-07-01 16:30:00,2023-07-01,17,30.39163,30.05234,29.46173,0.0,0.0,0.0,31.41579,31.41579,31.41579,-1.02415,-1.36345,-1.95406
2023-07-01 23:45:00,2023-07-01 16:30:00,2023-07-01 16:45:00,2023-07-01,17,35.41625,35.11537,34.41453,0.0,0.0,0.0,36.69318,36.69318,36.69318,-1.27692,-1.57781,-2.27865
2023-07-02 00:00:00,2023-07-01 16:45:00,2023-07-01 17:00:00,2023-07-01,17,39.63876,39.08133,38.32307,0.0,0.0,0.0,40.98724,40.98724,40.98724,-1.34848,-1.90591,-2.66417
2023-07-02 00:15:00,2023-07-01 17:00:00,2023-07-01 17:15:00,2023-07-01,18,33.86586,33.86234,33.08953,0.0,0.0,0.0,35.28797,35.28797,35.28797,-1.42211,-1.42563,-2.19844
2023-07-02 00:30:00,2023-07-01 17:15:00,2023-07-01 17:30:00,2023-07-01,18,37.22331,37.18449,36.40803,0.0,0.0,0.0,38.82281,38.82281,38.82281,-1.5995,-1.63832,-2.41478
2023-07-02 00:45:00,2023-07-01 17:30:00,2023-07-01 17:45:00,2023-07-01,18,37.78416,37.96603,37.08438,0.0,0.0,0.0,39.53559,39.53559,39.53559,-1.75143,-1.56956,-2.45121
2023-07-02 01:00:00,2023-07-01 17:45:00,2023-07-01 18:00:00,2023-07-01,18,39.22375,39.17471,38.3205,0.0,0.0,0.0,40.87085,40.87085,40.87085,-1.6471,-1.69614,-2.55034
2023-07-02 01:15:00,2023-07-01 18:00:00,2023-07-01 18:15:00,2023-07-01,19,31.18713,32.2441,31.05831,0.0,0.0,0.0,33.03021,33.03021,33.03021,-1.84309,-0.78612,-1.9719
2023-07-02 01:30:00,2023-07-01 18:15:00,2023-07-01 18:30:00,2023-07-01,19,36.72413,37.95617,36.54535,0.0,0.0,0.0,38.86563,38.86563,38.86563,-2.1415,-0.90946,-2.32028
2023-07-02 01:45:00,2023-07-01 18:30:00,2023-07-01 18:45:00,2023-07-01,19,38.95579,40.45997,38.88554,0.0,0.0,0.0,41.32363,41.32363,41.32363,-2.36784,-0.86366,-2.43809
2023-07-02 02:00:00,2023-07-01 18:45:00,2023-07-01 19:00:00,2023-07-01,19,54.27958,56.97735,54.49957,0.0,0.0,0.0,57.89204,57.89204,57.89204,-3.61246,-0.91469,-3.39247
2023-07-02 02:15:00,2023-07-01 19:00:00,2023-07-01 19:15:00,2023-07-01,20,46.14295,47.83877,46.16244,0.0,0.0,0.0,48.73054,48.73054,48.73054,-2.58759,-0.89177,-2.5681
2023-07-02 02:30:00,2023-07-01 19:15:00,2023-07-01 19:30:00,2023-07-01,20,53.68492,55.94574,54.03688,0.00133,0.00071,0.001,56.82006,56.82006,56.82006,-3.13647,-0.87503,-2.78418
2023-07-02 02:45:00,2023-07-01 19:30:00,2023-07-01 19:45:00,2023-07-01,20,62.43581,62.21686,61.53612,5.66505,3.01333,4.24276,60.06852,60.06852,60.06852,-3.29776,-0.86499,-2.77517
2023-07-02 03:00:00,2023-07-01 19:45:00,2023-07-01 20:00:00,2023-07-01,20,62.04379,61.95723,61.37523,4.64515,2.48138,3.47394,60.55987,60.55987,60.55987,-3.16123,-1.08402,-2.65858
2023-07-02 03:15:00,2023-07-01 20:00:00,2023-07-01 20:15:00,2023-07-01,21,55.73,55.73,55.73,0.0,0.0,0.0,55.73,55.73,55.73,0.0,0.0,0.0
2023-07-02 03:30:00,2023-07-01 20:15:00,2023-07-01 20:30:00,2023-07-01,21,53.2388,53.2388,53.2388,0.0,0.0,0.0,53.2388,53.2388,53.2388,0.0,0.0,0.0
2023-07-02 03:45:00,2023-07-01 20:30:00,2023-07-01 20:45:00,2023-07-01,21,49.04,49.04,49.04,0.0,0.0,0.0,49.04,49.04,49.04,0.0,0.0,0.0
2023-07-02 04:00:00,2023-07-01 20:45:00,2023-07-01 21:00:00,2023-07-01,21,46.50848,47.50704,46.51822,0.0,0.0,0.0,48.71018,48.71018,48.71018,-2.2017,-1.20314,-2.19196
2023-07-02 04:15:00,2023-07-01 21:00:00,2023-07-01 21:15:00,2023-07-01,22,50.1764,50.1764,50.1764,0.0,0.0,0.0,50.1764,50.1764,50.1764,0.0,0.0,0.0
2023-07-02 04:30:00,2023-07-01 21:15:00,2023-07-01 21:30:00,2023-07-01,22,48.77167,48.77167,48.77167,0.0,0.0,0.0,48.77167,48.77167,48.77167,0.0,0.0,0.0
2023-07-02 04:45:00,2023-07-01 21:30:00,2023-07-01 21:45:00,2023-07-01,22,40.63,40.63,40.63,0.0,0.0,0.0,40.63,40.63,40.63,0.0,0.0,0.0
2023-07-02 05:00:00,2023-07-01 21:45:00,2023-07-01 22:00:00,2023-07-01,22,37.00429,38.31252,37.3625,0.0,0.0,0.0,38.93549,38.93549,38.93549,-1.9312,-0.62297,-1.57299
2023-07-02 05:15:00,2023-07-01 22:00:00,2023-07-01 22:15:00,2023-07-01,23,46.64,46.64,46.64,0.0,0.0,0.0,46.64,46.64,46.64,0.0,0.0,0.0
2023-07-02 05:30:00,2023-07-01 22:15:00,2023-07-01 22:30:00,2023-07-01,23,42.2493,42.2493,42.2493,0.0,0.0,0.0,42.2493,42.2493,42.2493,0.0,0.0,0.0
2023-07-02 05:45:00,2023-07-01 22:30:00,2023-07-01 22:45:00,2023-07-01,23,42.18027,42.18027,42.18027,0.0,0.0,0.0,42.18027,42.18027,42.18027,0.0,0.0,0.0
2023-07-02 06:00:00,2023-07-01 22:45:00,2023-07-01 23:00:00,2023-07-01,23,38.77987,38.69601,38.32063,0.0,0.0,0.0,39.93396,39.93396,39.93396,-1.15409,-1.23795,-1.61333
2023-07-02 06:15:00,2023-07-01 23:00:00,2023-07-01 23:15:00,2023-07-01,24,42.7612,42.7612,42.7612,0.0,0.0,0.0,42.7612,42.7612,42.7612,0.0,0.0,0.0
2023-07-02 06:30:00,2023-07-01 23:15:00,2023-07-01 23:30:00,2023-07-01,24,38.99,38.99,38.99,0.0,0.0,0.0,38.99,38.99,38.99,0.0,0.0,0.0
2023-07-02 06:45:00,2023-07-01 23:30:00,2023-07-01 23:45:00,2023-07-01,24,38.39899,38.1904,37.93459,0.0,0.0,0.0,39.35532,39.35532,39.35532,-0.95633,-1.16492,-1.42073
2023-07-02 07:00:00,2023-07-01 23:45:00,2023-07-02 00:00:00,2023-07-01,24,37.35638,37.44097,37.04495,0.0,0.0,0.0,38.44831,38.44831,38.44831,-1.09193,-1.00735,-1.40336
2023-07-02 07:15:00,2023-07-02 00:00:00,2023-07-02 00:15:00,2023-07-02,1,42.23455,42.23455,42.23455,0.0,0.0,0.0,42.23455,42.23455,42.23455,0.0,0.0,0.0
2023-07-02 07:30:00,2023-07-02 00:15:00,2023-07-02 00:30:00,2023-07-02,1,42.24017,42.24017,42.24017,0.0,0.0,0.0,42.24017,42.24017,42.24017,0.0,0.0,0.0
2023-07-02 07:45:00,2023-07-02 00:30:00,2023-07-02 00:45:00,2023-07-02,1,40.42404,39.7818,39.89708,0.0,0.0,0.0,41.16921,41.16921,41.16921,-0.74516,-1.3874,-1.27213
2023-07-02 08:00:00,2023-07-02 00:45:00,2023-07-02 01:00:00,2023-07-02,1,39.13206,38.75233,38.73235,0.0,0.0,0.0,39.97146,39.97146,39.97146,-0.8394,-1.21913,-1.23912
2023-07-02 08:15:00,2023-07-02 01:00:00,2023-07-02 01:15:00,2023-07-02,2,39.22,39.22,39.22,0.0,0.0,0.0,39.22,39.22,39.22,0.0,0.0,0.0
2023-07-02 08:30:00,2023-07-02 01:15:00,2023-07-02 01:30:00,2023-07-02,2,38.34071,38.04683,37.97239,0.0,0.0,0.0,39.18315,39.18315,39.18315,-0.84244,-1.13631,-1.21076
2023-07-02 08:45:00,2023-07-02 01:30:00,2023-07-02 01:45:00,2023-07-02,2,36.32306,35.96725,35.93018,0.0,0.0,0.0,37.06435,37.06435,37.06435,-0.74129,-1.0971,-1.13417
2023-07-02 09:00:00,2023-07-02 01:45:00,2023-07-02 02:00:00,2023-07-02,2,35.52551,35.34743,35.18388,0.0,0.0,0.0,36.34323,36.34323,36.34323,-0.81772,-0.9958,-1.15935
2023-07-02 09:15:00,2023-07-02 02:00:00,2023-07-02 02:15:00,2023-07-02,3,38.12308,38.12308,38.12308,0.0,0.0,0.0,38.12308,38.12308,38.12308,0.0,0.0,0.0
2023-07-02 09:30:00,2023-07-02 02:15:00,2023-07-02 02:30:00,2023-07-02,3,37.70035,37.70035,37.70035,0.0,0.0,0.0,37.70035,37.70035,37.70035,0.0,0.0,0.0
2023-07-02 09:45:00,2023-07-02 02:30:00,2023-07-02 02:45:00,2023-07-02,3,37.2083,36.69771,36.70149,0.0,0.0,0.0,37.821,37.821,37.821,-0.6127,-1.12328,-1.1195
2023-07-02 10:00:00,2023-07-02 02:45:00,2023-07-02 03:00:00,2023-07-02,3,35.43713,35.0405,34.94314,0.0,0.0,0.0,36.05731,36.05731,36.05731,-0.62019,-1.01682,-1.11417
2023-07-02 10:15:00,2023-07-02 03:00:00,2023-07-02 03:15:00,2023-07-02,4,36.03353,35.35772,35.40155,0.0,0.0,0.0,36.53034,36.53034,36.53034,-0.49681,-1.17262,-1.12879
2023-07-02 10:30:00,2023-07-02 03:15:00,2023-07-02 03:30:00,2023-07-02,4,36.17681,35.34297,35.44537,0.0,0.0,0.0,36.57178,36.57178,36.57178,-0.39498,-1.22881,-1.12641
2023-07-02 10:45:00,2023-07-02 03:30:00,2023-07-02 03:45:00,2023-07-02,4,36.16547,35.33206,35.44172,0.0,0.0,0.0,36.55293,36.55293,36.55293,-0.38746,-1.22087,-1.11121
2023-07-02 11:00:00,2023-07-02 03:45:00,2023-07-02 04:00:00,2023-07-02,4,35.61956,34.78836,34.88191,0.0,0.0,0.0,35.98299,35.98299,35.98299,-0.36343,-1.19464,-1.10108
2023-07-02 11:15:00,2023-07-02 04:00:00,2023-07-02 04:15:00,2023-07-02,5,36.00133,35.23302,35.33133,0.0,0.0,0.0,36.41279,36.41279,36.41279,-0.41146,-1.17977,-1.08146
2023-07-02 11:30:00,2023-07-02 04:15:00,2023-07-02 04:30:00,2023-07-02,5,36.14313,35.32859,35.44547,0.0,0.0,0.0,36.52666,36.52666,36.52666,-0.38353,-1.19807,-1.08119
2023-07-02 11:45:00,2023-07-02 04:30:00,2023-07-02 04:45:00,2023-07-02,5,36.41082,35.57218,35.70092,0.0,0.0,0.0,36.78232,36.78232,36.78232,-0.3715,-1.21014,-1.0814
2023-07-02 12:00:00,2023-07-02 04:45:00,2023-07-02 05:00:00,2023-07-02,5,36.56579,35.76783,35.87127,0.0,0.0,0.0,36.94261,36.94261,36.94261,-0.37681,-1.17477,-1.07134
2023-07-02 12:15:00,2023-07-02 05:00:00,2023-07-02 05:15:00,2023-07-02,6,37.36078,36.58991,36.64659,0.0,0.0,0.0,37.78778,37.78778,37.78778,-0.427,-1.19787,-1.14119
2023-07-02 12:30:00,2023-07-02 05:15:00,2023-07-02 05:30:00,2023-07-02,6,37.54795,36.82953,36.86374,0.0,0.0,0.0,38.0117,38.0117,38.0117,-0.46374,-1.18216,-1.14795
2023-07-02 12:45:00,2023-07-02 05:30:00,2023-07-02 05:45:00,2023-07-02,6,36.5486,35.96664,35.97405,0.0,0.0,0.0,37.06755,37.06755,37.06755,-0.51895,-1.10091,-1.09349
2023-07-02 13:00:00,2023-07-02 05:45:00,2023-07-02 06:00:00,2023-07-02,6,35.82302,35.1777,35.20307,0.0,0.0,0.0,36.25445,36.25445,36.25445,-0.43143,-1.07676,-1.05138
2023-07-02 13:15:00,2023-07-02 06:00:00,2023-07-02 06:15:00,2023-07-02,7,38.08359,37.5044,37.46192,0.0,0.0,0.0,38.61258,38.61258,38.61258,-0.52899,-1.10818,-1.15065
2023-07-02 13:30:00,2023-07-02 06:15:00,2023-07-02 06:30:00,2023-07-02,7,35.05512,33.96681,34.14995,0.0,0.0,0.0,35.22066,35.22066,35.22066,-0.16554,-1.25386,-1.07071
2023-07-02 13:45:00,2023-07-02 06:30:00,2023-07-02 06:45:00,2023-07-02,7,29.45554,28.56115,28.61742,0.0,0.0,0.0,29.61546,29.61546,29.61546,-0.15992,-1.05431,-0.99804
2023-07-02 14:00:00,2023-07-02 06:45:00,2023-07-02 07:00:00,2023-07-02,7,20.64543,20.02283,20.0083,0.0,0.0,0.0,20.75335,20.75335,20.75335,-0.10792,-0.73052,-0.74505
2023-07-02 14:15:00,2023-07-02 07:00:00,2023-07-02 07:15:00,2023-07-02,8,28.16183,26.91176,27.01569,0.0,0.0,0.0,28.0916,28.0916,28.0916,0.07023,-1.17985,-1.07591
2023-07-02 14:30:00,2023-07-02 07:15:00,2023-07-02 07:30:00,2023-07-02,8,19.92183,18.86967,18.95866,0.0,0.0,0.0,19.77745,19.77745,19.77745,0.14438,-0.90779,-0.81879
2023-07-02 14:45:00,2023-07-02 07:30:00,2023-07-02 07:45:00,2023-07-02,8,17.09841,16.0966,16.16598,0.0,0.0,0.0,16.92241,16.92241,16.92241,0.17599,-0.82581,-0.75643
2023-07-02 15:00:00,2023-07-02 07:45:00,2023-07-02 08:00:00,2023-07-02,8,16.36719,15.14989,15.20686,0.09112,-0.1012,-0.12134,16.06561,16.06561,16.06561,0.21046,-0.81453,-0.73741
2023-07-02 15:15:00,2023-07-02 08:00:00,2023-07-02 08:15:00,2023-07-02,9,24.44229,16.11992,18.26963,3.4944,-3.52934,-1.42106,20.71178,20.71178,20.71178,0.23611,-1.06251,-1.02109
